snapped_at;coin;price;market_cap;total_volume
2014-10-26 00:00:00 UTC;doge;2.998838008463316;284041899356.7512;3528189886.6464157
2014-10-27 00:00:00 UTC;doge;3.012768259000236;285489283856.9124;2569069374.870799
2014-10-28 00:00:00 UTC;doge;3.087369007192772;292689937621.8934;3687457528.881855
2014-10-29 00:00:00 UTC;doge;2.890411273268971;274139724089.03687;3000397481.3252425
2014-10-30 00:00:00 UTC;doge;2.902201099580124;275384261169.3952;3096339552.159769
2014-10-31 00:00:00 UTC;doge;2.850531295666943;270604253280.42258;1798752571.5013795
2014-11-01 00:00:00 UTC;doge;2.686818928750789;255177709273.58893;1542570757.2212746
2014-11-02 00:00:00 UTC;doge;2.644567703463444;251279157313.86935;1698713365.7093523
2014-11-03 00:00:00 UTC;doge;2.587087696739998;245930192854.92377;2827924090.871882
2014-11-04 00:00:00 UTC;doge;2.537581130489878;241330883658.6591;2905023197.2439294
2014-11-05 00:00:00 UTC;doge;2.64632033264265;251785904615.85638;4595558983.688278
2014-11-06 00:00:00 UTC;doge;2.751559583497549;261916076248.61258;5014169226.787123
2014-11-07 00:00:00 UTC;doge;2.638066629817043;251227309432.8958;2473723351.116314
2014-11-08 00:00:00 UTC;doge;2.6448771413653;251990689551.5692;2582183346.140791
2014-11-09 00:00:00 UTC;doge;2.687420995372264;256156339370.7732;2334842776.9379783
2014-11-10 00:00:00 UTC;doge;2.651251079056465;252823157151.59894;3858070682.481653
2014-11-11 00:00:00 UTC;doge;2.68791969906902;256433691339.96957;2827569815.5607986
2014-11-12 00:00:00 UTC;doge;2.878450265872705;274734247001.74033;6059004767.547854
2014-11-13 00:00:00 UTC;doge;2.997260109731865;286202864240.34534;10932530548.995436
2014-11-14 00:00:00 UTC;doge;2.900832213777847;277119333397.9689;4420485789.11106
2014-11-15 00:00:00 UTC;doge;2.752503758754735;263069191209.20023;3009619543.5506577
2014-11-16 00:00:00 UTC;doge;2.73758282516035;261761445236.7987;2436060794.0302577
2014-11-17 00:00:00 UTC;doge;2.708730721676828;259118894180.92255;2707726543.0527415
2014-11-18 00:00:00 UTC;doge;2.579811333643734;246896187196.57123;3113694622.106859
2014-11-19 00:00:00 UTC;doge;2.596548485019213;248609637643.71097;2679119422.0528426
2014-11-20 00:00:00 UTC;doge;2.522470828875677;241623164187.9019;3472668843.578462
2014-11-21 00:00:00 UTC;doge;2.512124951780705;240740171698.00394;2235700630.4965763
2014-11-22 00:00:00 UTC;doge;2.590640439591838;248375161962.6922;3107912595.687804
2014-11-23 00:00:00 UTC;doge;3.059876226336325;293493499714.70483;11384130439.189293
2014-11-24 00:00:00 UTC;doge;2.991907215455237;287101099560.8698;10687186237.61146
2014-11-25 00:00:00 UTC;doge;2.96042811307481;284208520302.0911;5847215851.219381
2014-11-26 00:00:00 UTC;doge;2.852056413570916;273926134379.17462;6058297929.310988
